time,com_x,com_y,r_com_x,r_com_y,cp_1_x,cp_1_y,cp_2_x,cp_2_y,cp_3_x,cp_3_y,cp_4_x,cp_4_y,r_cp_1_x,r_cp_1_y,r_cp_2_x,r_cp_2_y,r_cp_3_x,r_cp_3_y,r_cp_4_x,r_cp_4_y,st_icm_2,st_sp_2,st_raw_2,st_org_2,r_st_2,st_2,tan_sp_2,tan_icm_2,v_icm_2,v_sp_2,v_2,d_2
  15.4705,   3.70379,  -1.07254,   3.69847,  -1.08764,  0.465821,  0.144981,  0.476828, -0.302573, -0.637085,  0.167717, -0.619879, -0.269575,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.217518,   1.56246, -0.179525, -0.179525,  -1.34234,  -1.34457,  0.999964,         1,  0.425558,   16.4044,  0.422456,         1
   15.476,   3.70501,  -1.07466,   3.69957,  -1.08984,  0.465424,  0.144982,  0.476471, -0.302564, -0.637326,  0.167638, -0.620094, -0.269665,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.216424,   1.55812, -0.178386, -0.178386,    -1.342,  -1.34588,  0.999964,         1,  0.425435,   16.4034,  0.422421,         1
  15.4813,   3.70605,  -1.07671,   3.70067,  -1.09204,   0.46547,   0.14495,  0.476517, -0.302596,  -0.63728,  0.167605, -0.620047, -0.269698,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.214715,   1.55868, -0.176636, -0.176636,  -1.34181,  -1.34745,  0.999965,         1,  0.425223,   16.4096,  0.422227,         1
  15.4863,   3.70707,  -1.07865,   3.70177,  -1.09424,  0.464986,   0.14496,  0.476052, -0.302566, -0.637625,   0.16751, -0.620373, -0.269814,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.213496,     1.553, -0.175373, -0.175373,   -1.3414,  -1.34796,  0.999964,         1,  0.425092,    16.405,  0.422209,         1
  15.4915,   3.70816,  -1.08058,   3.70287,  -1.09644,  0.464535,  0.145011,  0.475608, -0.302497, -0.637989,  0.167423, -0.620709, -0.269926,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.212336,   1.54757, -0.174192, -0.174192,  -1.34102,  -1.34743,  0.999964,         1,   0.42498,    16.393,  0.422205,         1
  15.4965,   3.70929,  -1.08265,   3.70397,  -1.09864,  0.464526,  0.144963,    0.4756, -0.302542, -0.637991,  0.167358, -0.620708, -0.269992,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.210548,   1.54748, -0.172351, -0.172351,  -1.34078,  -1.34893,  0.999964,         1,  0.424756,   16.4021,  0.422011,         1
   15.502,   3.71053,  -1.08474,   3.70507,  -1.10084,  0.464235,  0.144998,   0.47531, -0.302489, -0.638251,  0.167282, -0.620944, -0.270087,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.209472,   1.54394, -0.171261, -0.171261,   -1.3405,  -1.34907,  0.999964,         1,  0.424647,    16.393,  0.421978,         1
  15.5077,   3.71159,  -1.08681,   3.70617,  -1.10304,  0.464263,  0.144956,  0.475339, -0.302531, -0.638223,  0.167239, -0.620915,  -0.27013,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.207731,    1.5443, -0.169473, -0.169473,  -1.34029,  -1.35065,  0.999964,         1,   0.42443,   16.4013,  0.421782,         1
  15.5135,   3.71251,  -1.08862,   3.70722,  -1.10524,  0.464022,  0.144974,  0.475081, -0.302502, -0.638466,  0.167187, -0.621146, -0.270197,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.229929,   1.54115,  -0.19162,  -0.19162,  -1.36323,  -1.35065,  0.999964,         1,  0.422521,    16.397,  0.419566,         1
  15.5195,   3.71413,   -1.0922,   3.70827,  -1.10744,  0.464054,  0.144926,  0.475114, -0.302551, -0.638433,  0.167137, -0.621113, -0.270247,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.227164,   1.54157, -0.188786, -0.188786,  -1.36291,  -1.35316,  0.999964,         1,  0.422177,   16.4064,  0.419259,         1
   15.525,   3.71503,  -1.09401,   3.70932,  -1.10964,  0.463902,  0.144911,   0.47492, -0.302558, -0.638632,  0.167138, -0.621325, -0.270257,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.226215,    1.5392, -0.187801, -0.187801,  -1.36268,   -1.3523,  0.999965,         1,  0.422064,    16.409,    0.4192,         1
  15.5305,   3.71632,  -1.09626,   3.71037,  -1.11184,   0.46385,  0.144899,  0.474827,  -0.30257, -0.638778,  0.167163, -0.621481, -0.270241,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.224511,   1.53808, -0.186054, -0.186054,  -1.36241,  -1.35413,  0.999965,         1,  0.421859,   16.4122,   0.41904,         1
  15.5363,     3.718,  -1.09886,   3.71142,  -1.11409,  0.463853,  0.144885,   0.47483, -0.302585, -0.638774,  0.167148, -0.621477, -0.270256,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.227522,   1.53812,  -0.18995,  -0.18995,  -1.36713,  -1.35495,  0.999965,         1,  0.431606,   16.4151,   0.42873,         1
  15.5417,   3.71931,  -1.10088,   3.71247,  -1.11634,  0.463829,  0.144873,  0.474783, -0.302593, -0.638883,  0.167157, -0.621594,  -0.27026,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.226636,   1.53756, -0.189042, -0.189042,    -1.367,  -1.35852,  0.999965,         1,  0.431499,   16.4169,  0.428646,         1
  15.5473,   3.72013,  -1.10247,   3.71352,  -1.11859,  0.463843,  0.144856,  0.474797,  -0.30261,  -0.63887,  0.167139,  -0.62158, -0.270277,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.224952,   1.53773, -0.187323, -0.187323,  -1.36681,  -1.36004,  0.999965,         1,  0.431293,   16.4203,  0.428464,         1
  15.5533,   3.72128,  -1.10446,   3.71457,  -1.12084,  0.463834,  0.144843,  0.474763, -0.302627, -0.638978,  0.167159, -0.621706, -0.270273,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.224086,   1.53732, -0.186431, -0.186431,  -1.36668,  -1.36102,  0.999965,         1,  0.431185,   16.4239,  0.428377,         1
   15.559,   3.72261,   -1.1068,   3.71562,  -1.12309,  0.463824,  0.144854,   0.47473, -0.302615, -0.639123,  0.167186, -0.621876, -0.270267,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.222389,   1.53691,  -0.18471,  -0.18471,  -1.36647,  -1.36294,  0.999965,         1,  0.430986,   16.4218,  0.428213,         1
  15.5645,    3.7242,  -1.11108,   3.71667,  -1.12534,  0.463837,  0.144769,  0.474743,   -0.3027, -0.639109,    0.1671, -0.621861, -0.270354,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.219914,   1.53712, -0.182155, -0.182155,  -1.36616,  -1.36519,  0.999965,         1,  0.430669,   16.4385,   0.42793,         1
  15.5698,   3.72477,  -1.11308,   3.71772,  -1.12759,  0.463869,  0.144852,   0.47476,  -0.30262, -0.639259,  0.167187, -0.622025, -0.270289,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.218994,   1.53728,  -0.18126,  -0.18126,  -1.36609,  -1.36689,  0.999965,         1,   0.43058,   16.4226,  0.427856,         1
  15.5755,   3.72558,  -1.11513,   3.71877,  -1.12984,  0.463865,  0.144817,  0.474756, -0.302655, -0.639263,  0.167151, -0.622029, -0.270324,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.218148,   1.53725, -0.180383, -0.180383,  -1.36598,  -1.36765,  0.999965,         1,   0.43047,   16.4295,   0.42776,         1
  15.5812,   3.72652,  -1.11714,   3.71982,  -1.13209,  0.463872,  0.144868,  0.474756, -0.302609, -0.639413,  0.167174, -0.622184, -0.270316,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.216434,   1.53723, -0.178664, -0.178664,  -1.36579,  -1.36866,  0.999965,         1,  0.430279,   16.4203,  0.427597,         1
  15.5868,   3.72745,  -1.11909,   3.72087,  -1.13434,  0.463874,   0.14484,  0.474758, -0.302637, -0.639411,  0.167146, -0.622181, -0.270345,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386,   -0.2156,   1.53727, -0.177803, -0.177803,  -1.36569,  -1.36942,  0.999965,         1,  0.430172,   16.4259,  0.427503,         1
  15.5922,   3.72824,  -1.12091,   3.72192,  -1.13659,  0.463829,  0.144898,    0.4747, -0.302575, -0.639584,  0.167171, -0.622367, -0.270347,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.213869,   1.53653,  -0.17607,  -0.17607,  -1.36547,  -1.36998,  0.999965,         1,  0.429984,    16.414,  0.427357,         1
  15.5975,   3.72903,  -1.12271,   3.72297,  -1.13884,  0.463754,  0.144953,  0.474622, -0.302521, -0.639753,  0.167164, -0.622538, -0.270372,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.212976,   1.53557, -0.175183, -0.175183,  -1.36534,  -1.37035,  0.999964,         1,  0.429893,   16.4036,  0.427298,         1
   15.603,    3.7297,  -1.12451,   3.72402,  -1.14109,  0.463759,  0.144953,  0.474628,  -0.30252, -0.639747,  0.167164, -0.622532, -0.270372,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.211337,   1.53563, -0.173519, -0.173519,  -1.36515,  -1.37183,  0.999964,         1,  0.429699,   16.4035,  0.427129,         1
  15.6087,   3.73032,  -1.12629,   3.72507,  -1.14334,  0.463705,  0.145002,    0.4746, -0.302472, -0.639879,  0.167148, -0.622659, -0.270405,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.210402,   1.53527, -0.172589, -0.172589,  -1.36504,  -1.37183,  0.999964,         1,  0.429601,   16.3941,  0.427054,         1
  15.6132,   3.73101,  -1.12811,   3.72607,  -1.14559,  0.463712,  0.145014,  0.474606,  -0.30246, -0.639872,  0.167161, -0.622652, -0.270393,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.232587,   1.53535,  -0.19476,  -0.19476,  -1.38798,   -1.3726,  0.999964,         1,  0.427944,   16.3916,  0.425038,         1
  15.6167,   3.73183,  -1.12998,   3.72707,  -1.14784,  0.463764,  0.145024,  0.474671, -0.302463, -0.639873,  0.167212, -0.622677, -0.270346,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.230958,   1.53614, -0.193109, -0.193109,  -1.38783,  -1.37284,  0.999964,         1,  0.427748,   16.3916,  0.424855,         1
  15.6235,   3.73374,  -1.13415,   3.72807,  -1.15009,  0.463859,   0.14505,  0.474764, -0.302448, -0.639799,  0.167346, -0.622632,  -0.27021,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.228566,   1.53726, -0.190691, -0.190691,  -1.38762,  -1.37561,  0.999964,         1,  0.427464,   16.3881,  0.424592,         1
  15.6317,   3.73489,  -1.13642,   3.72907,  -1.15234,  0.464094,  0.144965,  0.475005, -0.302556, -0.639573,  0.167484, -0.622452, -0.270053,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386,   -0.2279,   1.54024, -0.189983, -0.189983,  -1.38765,  -1.37919,  0.999964,         1,  0.427353,   16.4082,  0.424441,         1
  15.6383,   3.73578,  -1.13834,   3.73007,  -1.15459,  0.464066,  0.145029,  0.474976, -0.302493, -0.639601,  0.167549, -0.622482, -0.269988,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.226318,   1.53987, -0.188403, -0.188403,  -1.38747,  -1.38059,  0.999964,         1,  0.427181,   16.3957,  0.424303,         1
  15.6452,   3.73755,   -1.1421,   3.73107,  -1.15684,  0.464351,  0.144961,   0.47529, -0.302598, -0.639308,  0.167729,  -0.62223, -0.269783,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.224786,   1.54372,  -0.18682,  -0.18682,  -1.38744,  -1.38272,  0.999965,         1,  0.426967,    16.415,  0.424048,         1
  15.6515,   3.73851,  -1.14406,   3.73207,  -1.15909,  0.464504,  0.144948,  0.475486, -0.302635, -0.639129,   0.16784, -0.622069, -0.269663,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.223199,   1.54613, -0.185207, -0.185207,  -1.38736,  -1.38433,  0.999965,         1,  0.426765,   16.4212,  0.423832,         1
   15.658,   3.73928,  -1.14596,   3.73307,  -1.16134,  0.464497,  0.144973,  0.475479, -0.302609, -0.639136,  0.167867, -0.622076, -0.269636,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.222325,   1.54604,  -0.18433,  -0.18433,  -1.38726,  -1.38511,  0.999965,         1,  0.426668,   16.4161,  0.423751,         1
  15.6643,   3.73985,  -1.14954,   3.73407,  -1.16359,  0.464575,  0.144988,  0.475621, -0.302618, -0.639003,  0.167964, -0.621956, -0.269536,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.219818,   1.54777, -0.181788, -0.181788,  -1.38705,  -1.38822,  0.999965,         1,  0.426364,   16.4172,  0.423461,         1
  15.6715,   3.73991,  -1.15144,   3.73507,  -1.16584,  0.464535,  0.145012,  0.475626, -0.302606,  -0.63898,  0.168029, -0.621956, -0.269482,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.218153,   1.54783, -0.180101, -0.180101,  -1.38686,  -1.38955,  0.999965,         1,  0.426169,   16.4148,  0.423292,         1
  15.6795,   3.74016,  -1.15536,   3.73607,  -1.16809,  0.464538,  0.145033,  0.475629, -0.302585, -0.638977,   0.16805, -0.621953, -0.269461,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386,  -0.21637,   1.54786, -0.178299, -0.178299,  -1.38666,  -1.39115,  0.999965,         1,  0.425963,   16.4106,  0.423115,         1
  15.6862,   3.74038,  -1.15734,   3.73707,  -1.17034,  0.464426,  0.145092,  0.475561, -0.302533, -0.639013,  0.168104, -0.622008, -0.269423,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.214591,   1.54702, -0.176511, -0.176511,  -1.38643,  -1.39191,  0.999964,         1,  0.425766,   16.4004,  0.422962,         1
  15.6907,   3.74075,  -1.15931,   3.73807,  -1.17259,  0.464209,  0.145084,  0.475393, -0.302542, -0.639088,  0.168056, -0.622093, -0.269487,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386,  -0.21363,   1.54496, -0.175515, -0.175515,  -1.38621,  -1.39164,  0.999964,         1,  0.425652,   16.4031,  0.422897,         1
   15.695,   3.74116,  -1.16132,   3.73907,  -1.17484,   0.46424,  0.145172,  0.475422, -0.302454, -0.639058,  0.168146, -0.622064, -0.269397,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.211942,   1.54529, -0.173845, -0.173845,  -1.38606,  -1.39317,  0.999964,         1,  0.425474,   16.3853,  0.422744,         1
  15.6995,   3.74192,  -1.16369,   3.74007,  -1.17709,  0.463962,  0.145097,  0.475168, -0.302527, -0.639101,  0.168083, -0.622133, -0.269468,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.210982,   1.54221, -0.172813, -0.172813,  -1.38577,  -1.39263,  0.999964,         1,  0.425345,   16.4014,  0.422678,         1
  15.7045,   3.74303,  -1.16627,   3.74107,  -1.17934,  0.463985,  0.145267,  0.475189, -0.302358,  -0.63908,  0.168256, -0.622113, -0.269296,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386,   -0.2094,   1.54241, -0.171289, -0.171289,  -1.38565,  -1.39404,  0.999964,         1,  0.425202,   16.3675,  0.422562,         1
  15.7118,   3.74386,  -1.16846,   3.74207,  -1.18159,  0.463771,  0.145177,  0.474987, -0.302448, -0.639037,  0.168221, -0.622102, -0.269331,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.208424,   1.53999, -0.170238, -0.170238,  -1.38538,   -1.3935,  0.999964,         1,  0.425066,   16.3867,  0.422479,         1
  15.7187,   3.74441,  -1.17029,   3.74307,  -1.18384,  0.463433,  0.144858,  0.474698, -0.302772, -0.638858,  0.167997, -0.621961, -0.269545,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.207474,    1.5366, -0.169091, -0.169091,  -1.38497,  -1.39293,  0.999966,         1,  0.424875,   16.4534,  0.422349,         1
   15.726,   3.74619,  -1.17389,   3.74402,  -1.18609,  0.463452,  0.145192,  0.474714, -0.302438, -0.638842,  0.168338, -0.621949, -0.269204,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.228278,   1.53664, -0.190027, -0.190027,  -1.40818,   -1.3952,  0.999964,         1,  0.423303,   16.3865,  0.420449,         1
   15.731,    3.7471,  -1.17595,   3.74497,  -1.18834,  0.463108,  0.144998,  0.474468, -0.302633, -0.638601,  0.168146, -0.621696,  -0.26938,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.226425,   1.53373, -0.188025, -0.188025,  -1.40774,  -1.39719,  0.999965,         1,  0.423034,   16.4272,  0.420251,         1
   15.736,   3.74846,  -1.17828,   3.74592,  -1.19059,  0.462942,  0.144915,  0.474351, -0.302712, -0.638452,   0.16807, -0.621536, -0.269445,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.225502,   1.53235, -0.187038, -0.187038,  -1.40753,  -1.39688,  0.999965,         1,  0.422905,   16.4438,  0.420158,         1
  15.7442,   3.75072,  -1.18255,   3.74687,  -1.19284,  0.462673,   0.14487,   0.47413, -0.302759, -0.638241,  0.168064, -0.621321, -0.269434,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.222862,   1.52969, -0.184312, -0.184312,  -1.40707,      -1.4,  0.999966,         1,  0.422581,   16.4549,  0.419919,         1
  15.7495,    3.7517,  -1.18433,   3.74782,  -1.19509,  0.462677,  0.144958,  0.474134,  -0.30267, -0.638237,  0.168154, -0.621318, -0.269344,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.222009,   1.52969, -0.183489, -0.183489,    -1.407,  -1.40076,  0.999965,         1,  0.422503,   16.4373,  0.419857,         1
   15.754,   3.75152,  -1.18439,   3.74877,  -1.19734,  0.462365,  0.144639,  0.473868, -0.302978, -0.638037,  0.167864, -0.621115, -0.269627,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.221896,   1.52662, -0.183199, -0.183199,  -1.40671,  -1.40319,  0.999967,         1,  0.422413,    16.501,   0.41981,         1
  15.7588,   3.75248,  -1.18616,   3.74972,  -1.19959,  0.462379,  0.144755,  0.473882, -0.302862, -0.638023,  0.167982, -0.621102, -0.269509,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386,  -0.22019,   1.52673, -0.181524, -0.181524,  -1.40656,  -1.40472,  0.999966,         1,   0.42224,   16.4777,  0.419667,         1
  15.7635,   3.75342,  -1.18799,   3.75067,  -1.20189,  0.462103,  0.144661,   0.47365, -0.302946, -0.637988,  0.167788, -0.621031, -0.269702,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.222089,   1.52396, -0.184256, -0.184256,  -1.41009,  -1.40566,  0.999967,         1,  0.432026,   16.4966,  0.429457,         1
  15.7675,   3.75427,  -1.18972,   3.75162,  -1.20419,   0.46212,  0.144734,  0.473666, -0.302873, -0.637971,  0.167863, -0.621016, -0.269627,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386,  -0.22029,   1.52412, -0.182465, -0.182465,  -1.40992,  -1.40729,  0.999966,         1,   0.43183,   16.4819,   0.42929,         1
  15.7725,   3.75521,  -1.19159,   3.75257,  -1.20649,  0.461858,  0.144618,   0.47344, -0.302971, -0.637926,  0.167643,  -0.62094,  -0.26986,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.219294,   1.52144, -0.181387, -0.181387,  -1.40963,   -1.4078,  0.999967,         1,  0.431689,   16.5036,  0.429207,         1
   15.778,   3.75619,   -1.1936,   3.75352,  -1.20879,  0.461695,  0.144459,  0.473273, -0.303117, -0.637815,  0.167472, -0.620818, -0.270028,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.217649,   1.51951, -0.179633, -0.179633,  -1.40929,   -1.4097,  0.999967,         1,  0.431459,   16.5344,  0.429031,         1
  15.7872,   3.75804,  -1.19722,   3.75447,  -1.21109,  0.461671,  0.144256,  0.473203, -0.303318, -0.637624,  0.167389, -0.620646, -0.270101,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.215885,   1.51879,  -0.17774,  -0.17774,  -1.40897,  -1.41155,  0.999968,         1,  0.431199,   16.5752,  0.428806,         1
